Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Votes,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Custom field (Actual end),Custom field (Actual start),Custom field (Approvals),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Development),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Focus Areas),Custom field (Goals),Custom field (Impact),Custom field (Issue color),Custom field (Locked forms),Custom field (Open forms),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Sentiment),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Total forms),Custom field (Vulnerability),Custom field (Vulnerability),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Parent,Parent key,Parent summary,Status Category,Status Category Changed
"Placeholder text: Search courses, topics...",JUM-139,10645,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6bcbb94f,,,,,,,,,,,,,,,,0|i001zj:,,,JUM Sprint 1,,,,,,,,,,,,,10643,JUM-138,Search Bar,To Do,02/Apr/26 1:39 PM
Minimum 2 characters required to trigger search,JUM-140,10647,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@695e40,,,,,,,,,,,,,,,,0|i001zr:,,,JUM Sprint 1,,,,,,,,,,,,,10643,JUM-138,Search Bar,To Do,02/Apr/26 1:39 PM
Auto-suggestions appear while typing,JUM-141,10649,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@31d0fa5f,,,,,,,,,,,,,,,,0|i001zz:,,,JUM Sprint 1,,,,,,,,,,,,,10643,JUM-138,Search Bar,To Do,02/Apr/26 1:39 PM
No results shows: No courses found,JUM-142,10651,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5b2ea27,,,,,,,,,,,,,,,,0|i00207:,,,JUM Sprint 1,,,,,,,,,,,,,10643,JUM-138,Search Bar,To Do,02/Apr/26 1:39 PM
User Profile Icon Dropdown,JUM-143,10653,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4f6336d5,,,,,,,,,,,,,,,,0|i0020f:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:39 PM
"Dropdown options: My Profile, My Courses, Logout",JUM-144,10655,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@795729a2,,,,,,,,,,,,,,,,0|i0020n:,,,JUM Sprint 1,,,,,,,,,,,,,10653,JUM-143,User Profile Icon Dropdown,To Do,02/Apr/26 1:39 PM
Edit Profile,JUM-145,10657,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2f018845,,,,,,,,,,,,,,,,0|i0020v:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:39 PM
Full Name: same validation as registration,JUM-146,10659,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7f652cb3,,,,,,,,,,,,,,,,0|i00213:,,,JUM Sprint 1,,,,,,,,,,,,,10657,JUM-145,Edit Profile,To Do,02/Apr/26 1:39 PM
Email: valid format; duplicate shows Email already exists,JUM-147,10661,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@510fd919,,,,,,,,,,,,,,,,0|i0021b:,,,JUM Sprint 1,,,,,,,,,,,,,10657,JUM-145,Edit Profile,To Do,02/Apr/26 1:39 PM
Mobile Number: OTP verification required on change,JUM-148,10663,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@531c429f,,,,,,,,,,,,,,,,0|i0021j:,,,JUM Sprint 1,,,,,,,,,,,,,10657,JUM-145,Edit Profile,To Do,02/Apr/26 1:39 PM
Change Password,JUM-149,10665,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3beeb2a2,,,,,,,,,,,,,,,,0|i0021r:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:39 PM
Current Password is required; incorrect value shows inline error,JUM-150,10667,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7658ca7a,,,,,,,,,,,,,,,,0|i0021z:,,,JUM Sprint 1,,,,,,,,,,,,,10665,JUM-149,Change Password,To Do,02/Apr/26 1:39 PM
New Password follows same rules as registration password,JUM-151,10669,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2b5b125e,,,,,,,,,,,,,,,,0|i00227:,,,JUM Sprint 1,,,,,,,,,,,,,10665,JUM-149,Change Password,To Do,02/Apr/26 1:39 PM
New Password cannot be the same as the old password,JUM-152,10671,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@58bcfa3c,,,,,,,,,,,,,,,,0|i0022f:,,,JUM Sprint 1,,,,,,,,,,,,,10665,JUM-149,Change Password,To Do,02/Apr/26 1:39 PM
Confirm Password must match the new password,JUM-153,10673,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2c52f893,,,,,,,,,,,,,,,,0|i0022n:,,,JUM Sprint 1,,,,,,,,,,,,,10665,JUM-149,Change Password,To Do,02/Apr/26 1:39 PM
Update button shows success message after saving,JUM-154,10675,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@1ce9ea6e,,,,,,,,,,,,,,,,0|i0022v:,,,JUM Sprint 1,,,,,,,,,,,,,10665,JUM-149,Change Password,To Do,02/Apr/26 1:39 PM
Course Listing Page,JUM-155,10676,Epic,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6fd3dc28,,,,,ghx-label-3,,To Do,,,,yellow,,,,,0|i00233:,,,,,,,,,,,,,,,,,,,To Do,02/Apr/26 1:39 PM
Navigation,JUM-156,10678,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5081b11e,,,,,,,,,,,,,,,,0|i0023b:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Course Card Layout,JUM-157,10680,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@776a22a5,,,,,,,,,,,,,,,,0|i0023j:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Course Listing Navigation,JUM-158,10682,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5a40e3cc,,,,,,,,,,,,,,,,0|i0023r:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Access course listing via search or categories,JUM-159,10684,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@30a87792,,,,,,,,,,,,,,,,0|i0023z:,,,JUM Sprint 1,,,,,,,,,,,,,10682,JUM-158,Course Listing Navigation,To Do,02/Apr/26 1:39 PM
Course Thumbnail,JUM-160,10686,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6fd99261,,,,,,,,,,,,,,,,0|i00247:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Accepts JPG and PNG formats,JUM-161,10688,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@30ac5ab2,,,,,,,,,,,,,,,,0|i0024f:,,,JUM Sprint 1,,,,,,,,,,,,,10686,JUM-160,Course Thumbnail,To Do,02/Apr/26 1:39 PM
Display default image if thumbnail is not available,JUM-162,10690,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@130bff84,,,,,,,,,,,,,,,,0|i0024n:,,,JUM Sprint 1,,,,,,,,,,,,,10686,JUM-160,Course Thumbnail,To Do,02/Apr/26 1:39 PM
Course Title Display,JUM-163,10692,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@e84a0bd,,,,,,,,,,,,,,,,0|i0024v:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Maximum 100 characters,JUM-164,10694,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@798a0f6c,,,,,,,,,,,,,,,,0|i00253:,,,JUM Sprint 1,,,,,,,,,,,,,10692,JUM-163,Course Title Display,To Do,02/Apr/26 1:39 PM
Cannot be blank,JUM-165,10696,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5a63c4db,,,,,,,,,,,,,,,,0|i0025b:,,,JUM Sprint 1,,,,,,,,,,,,,10692,JUM-163,Course Title Display,To Do,02/Apr/26 1:39 PM
Instructor Name Display,JUM-166,10698,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@84866aa,,,,,,,,,,,,,,,,0|i0025j:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Display trainer name on the course card,JUM-167,10700,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@44f3566f,,,,,,,,,,,,,,,,0|i0025r:,,,JUM Sprint 1,,,,,,,,,,,,,10698,JUM-166,Instructor Name Display,To Do,02/Apr/26 1:39 PM
Course Price Display,JUM-168,10702,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@8bf422,,,,,,,,,,,,,,,,0|i0025z:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Display price in INR format,JUM-169,10704,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5f9f8374,,,,,,,,,,,,,,,,0|i00267:,,,JUM Sprint 1,,,,,,,,,,,,,10702,JUM-168,Course Price Display,To Do,02/Apr/26 1:39 PM
Show original price with strikethrough when discounted,JUM-170,10706,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@78cf1cfb,,,,,,,,,,,,,,,,0|i0026f:,,,JUM Sprint 1,,,,,,,,,,,,,10702,JUM-168,Course Price Display,To Do,02/Apr/26 1:39 PM
Show discounted price prominently,JUM-171,10708,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@42601f6f,,,,,,,,,,,,,,,,0|i0026n:,,,JUM Sprint 1,,,,,,,,,,,,,10702,JUM-168,Course Price Display,To Do,02/Apr/26 1:39 PM
Course Rating Display,JUM-172,10710,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@9728047,,,,,,,,,,,,,,,,0|i0026v:,,,JUM Sprint 1,,,,,,,,,,,,,10676,JUM-155,Course Listing Page,To Do,02/Apr/26 1:39 PM
Rating range: 1 to 5,JUM-173,10712,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@8331677,,,,,,,,,,,,,,,,0|i00273:,,,JUM Sprint 1,,,,,,,,,,,,,10710,JUM-172,Course Rating Display,To Do,02/Apr/26 1:39 PM
